countrycode,year,rgdpe,rgdpo
CUW,1952,,
CUW,1953,,
CUW,1954,,
CUW,1955,,
CUW,1956,,
CUW,1957,,
CUW,1958,,
CUW,1959,,
CUW,1960,,
CUW,1961,,
CUW,1962,,
CUW,1963,,
CUW,1964,,
CUW,1965,,
CUW,1966,,
CUW,1967,,
CUW,1968,,
CUW,1969,,
CUW,1970,,
CUW,1971,,
CUW,1972,,
CUW,1973,,
CUW,1974,,
CUW,1975,,
CUW,1976,,
CUW,1977,,
CUW,1978,,
CUW,1979,,
CUW,1980,,
CUW,1981,,
CUW,1982,,
CUW,1983,,
CUW,1984,,
CUW,1985,,
CUW,1986,,
CUW,1987,,
CUW,1988,,
CUW,1989,,
CUW,1990,,
CUW,1991,,
CUW,1992,,
CUW,1993,,
CUW,1994,,
CUW,1995,,
CUW,1996,,
CUW,1997,,
CUW,1998,,
CUW,1999,,
CUW,2000,,
CUW,2001,,
CUW,2002,,
CUW,2003,,
CUW,2004,,
CUW,2005,3846.787109,3641.648438
CUW,2006,3910.060547,3788.302734
CUW,2007,4023.286865,3741.906006
CUW,2008,4116.668457,3854.88916
CUW,2009,4094.199951,3499.338867
CUW,2010,4097.626953,3592.456299
CUW,2011,4118.481445,3595.014893
CUW,2012,4116.839844,3575.034668
CUW,2013,4090.607178,3612.957031
CUW,2014,4070.696777,3636.634766
CUW,2015,4067.024658,3645.799561
CUW,2016,4035.346436,3611.945313
CUW,2017,3968.411133,3524.291016
CYM,1950,,
CYM,1951,,
CYM,1952,,
CYM,1953,,
CYM,1954,,
CYM,1955,,
CYM,1956,,
CYM,1957,,
CYM,1958,,
CYM,1959,,
CYM,1960,,
CYM,1961,,
CYM,1962,,
CYM,1963,,
CYM,1964,,
CYM,1965,,
CYM,1966,,
CYM,1967,,
CYM,1968,,
CYM,1969,,
CYM,1970,242.0372467,241.9883881
CYM,1971,249.7012634,249.6510925
CYM,1972,269.9359131,269.8720703
CYM,1973,308.6736145,308.5569763
CYM,1974,339.3024292,339.2283936
CYM,1975,372.7029114,372.6826782
CYM,1976,409.5788879,409.5357361
CYM,1977,450.0472717,450.0239258
CYM,1978,494.743042,494.5223083
CYM,1979,545.1295166,544.958313
CYM,1980,596.5231323,596.3068237
CYM,1981,656.0946045,656.3231812
CYM,1982,720.6239624,721.0452881
CYM,1983,817.3488159,815.6079712
CYM,1984,889.6296997,889.8729248
CYM,1985,887.2112427,711.3493042
CYM,1986,980.9077759,807.4439697
CYM,1987,1065.378906,963.1307373
CYM,1988,1243.145386,1065.239868
CYM,1989,1335.988403,1177.059937
CYM,1990,1494.21521,1527.718872
CYM,1991,1515.49353,1477.38269
CYM,1992,1569.950562,1384.785767
CYM,1993,1647.498047,1576.828735
CYM,1994,1730.805542,1443.890625
CYM,1995,1812.637695,1518.052124
CYM,1996,1903.996582,1515.104492
CYM,1997,2010.007446,1716.341309
CYM,1998,2618.481934,1903.169922
CYM,1999,2706.214844,1857.500854
CYM,2000,2732.65625,2079.52832
CYM,2001,2748.137695,2012.104248
CYM,2002,2795.631592,1893.84729
CYM,2003,2851.421631,2176.126953
CYM,2004,2876.937744,2021.699829
CYM,2005,3063.660156,2466.054199
CYM,2006,3204.768555,2761.418457
CYM,2007,3306.19165,2876.845703
CYM,2008,3294.279785,2760.073242
CYM,2009,3057.176758,2230.146484
CYM,2010,2974.161865,2035.47937
CYM,2011,3008.908936,2167.147949
CYM,2012,3045.948486,2007.845093
CYM,2013,3084.968994,2076.664551
CYM,2014,3166.842041,2171.767822
CYM,2015,3256.665771,2236.105713
CYM,2016,3371.894043,1793.163208
CYM,2017,3449.647461,1834.732666
CYP,1950,1351.879517,1451.79541
CYP,1951,1434.358643,1532.895264
CYP,1952,1623.126343,1698.33252
CYP,1953,1844.324951,1913.926392
CYP,1954,2089.196777,2165.14624
CYP,1955,2135.643311,2238.0896
CYP,1956,2399.131348,2485.850342
CYP,1957,2330.148193,2514.057861
CYP,1958,2082.88916,2193.726318
CYP,1959,2203.047119,2328.809082
CYP,1960,2144.092529,2213.128174
CYP,1961,2417.65332,2498.441162
CYP,1962,2850.317871,2941.810791
CYP,1963,2887.602051,2978.158691
CYP,1964,2514.596436,2542.08374
CYP,1965,3220.010742,3278.83252
CYP,1966,3435.357422,3429.107422
CYP,1967,3781.027344,3817.920166
CYP,1968,3928.593994,3952.267822
CYP,1969,4418.015137,4512.80957
CYP,1970,4473.510254,4678.307129
CYP,1971,4884.087402,5128.713867
CYP,1972,5159.932129,5378.413574
CYP,1973,5105.790527,5328.474121
CYP,1974,3757.954834,4073.373291
CYP,1975,2996.07251,3222.781494
CYP,1976,3821.452148,4064.505615
CYP,1977,4666.902344,5147.19873
CYP,1978,5165.678223,5728.524902
CYP,1979,5940.415039,6599.453613
CYP,1980,6334.298828,7071.912109
CYP,1981,6409.987793,7106.250977
CYP,1982,6945.653809,7659.672363
CYP,1983,7236.126465,8049.561523
CYP,1984,8139.042969,9009.583008
CYP,1985,8444.679688,8836.78418
CYP,1986,8785.816406,8968.462891
CYP,1987,9529.832031,9673.606445
CYP,1988,10262.4668,10263.56934
CYP,1989,11243.77734,11486.83008
CYP,1990,12065.3623,11914.90039
CYP,1991,11979.38965,11656.12305
CYP,1992,13270.72266,12459.88477
CYP,1993,13130.98047,12347.46484
CYP,1994,14130.51758,13052.38281
CYP,1995,15108.71875,13829.53809
CYP,1996,15200.89648,13711.42969
CYP,1997,15517.08984,14116.1582
CYP,1998,16383.08984,13974.5293
CYP,1999,17334.81641,15049.12207
CYP,2000,18551.67383,17385.81641
CYP,2001,19382.23828,17806.82813
CYP,2002,19583.23828,17327.79883
CYP,2003,19628.94141,16137.47363
CYP,2004,21046.55078,16574.06641
CYP,2005,22801.61133,19370.31641
CYP,2006,24442.35742,20106.86328
CYP,2007,26697.9375,21208.01953
CYP,2008,28426.46875,22671.43359
CYP,2009,28215.94531,22889.55859
CYP,2010,28546.01953,23262.95313
CYP,2011,28363.75977,23357.3457
CYP,2012,27508.83594,23630.68945
CYP,2013,25595.25195,22036.08398
CYP,2014,24849.52734,20992.13672
CYP,2015,26129.50195,23035.39844
CYP,2016,27805.42578,23869.41992
CYP,2017,29477.35938,24995.09961
CZE,1950,,
CZE,1951,,
CZE,1952,,
CZE,1953,,
CZE,1954,,
CZE,1955,,
CZE,1956,,
CZE,1957,,
CZE,1958,,
CZE,1959,,
CZE,1960,,
CZE,1961,,
CZE,1962,,
CZE,1963,,
CZE,1964,,
CZE,1965,,
CZE,1966,,
CZE,1967,,
CZE,1968,,
CZE,1969,,
CZE,1970,,
CZE,1971,,
CZE,1972,,
CZE,1973,,
CZE,1974,,
CZE,1975,,
CZE,1976,,
CZE,1977,,
CZE,1978,,
CZE,1979,,
CZE,1980,,
CZE,1981,,
CZE,1982,,
CZE,1983,,
CZE,1984,,
CZE,1985,,
CZE,1986,,
CZE,1987,,
CZE,1988,,
CZE,1989,,
CZE,1990,228764.5313,216204.7656
CZE,1991,191713.5,182396.9688
CZE,1992,185104.8594,181007.6406
CZE,1993,189488,183575.1094
CZE,1994,197439.2813,193663.7813
CZE,1995,205420.4219,202393.5
CZE,1996,215567.6406,211517.3281
CZE,1997,209759.9531,203832.2188
CZE,1998,208388.5938,196183
CZE,1999,206744.6563,195334.4375
CZE,2000,210035.2969,201667.2656
CZE,2001,220106.3438,210842.4531
CZE,2002,219131.5156,207000.8281
CZE,2003,227430.6563,216039.5469
CZE,2004,238401.2031,221871.5
CZE,2005,249433.2188,241526.9219
CZE,2006,264399.3125,247094.4063
CZE,2007,289063.5313,268833.5313
CZE,2008,302738.9688,282997.2188
CZE,2009,301030.8438,271799.1875
CZE,2010,301191.7188,275308.625
CZE,2011,308946.0313,284696.0313
CZE,2012,309034.8125,283418.9375
CZE,2013,315124.9688,283962.4063
CZE,2014,327998.0938,296380
CZE,2015,348323.8125,303089.0938
CZE,2016,361407.9375,309941.5938
CZE,2017,382904.5625,330663.5
DEU,1950,323606.3125,319145.5938
DEU,1951,355176.9063,353262
DEU,1952,392619.3438,385805.7813
DEU,1953,428487.75,418500.6875
DEU,1954,464978.9375,455227.2188
DEU,1955,529582.5625,519978.5625
DEU,1956,570064.125,559820.5
DEU,1957,602690.125,591366.9375
DEU,1958,628926.5625,610784.6875
DEU,1959,683272.1875,663107.75
DEU,1960,750765.375,727307.75
DEU,1961,783018.0625,756569.75
DEU,1962,815077.9375,784002.9375
DEU,1963,832243.625,801580.0625
DEU,1964,895343.5,862150.125
DEU,1965,940069.625,905661.1875
DEU,1966,967458.25,930390.875
DEU,1967,960935.0625,922322.625
DEU,1968,1016849.625,976893.8125
DEU,1969,1097461.125,1051525.25
DEU,1970,1171151.375,1103448.75
DEU,1971,1213818.125,1137289.25
DEU,1972,1273648.25,1191058.25
DEU,1973,1337907.375,1256739.5
DEU,1974,1338265.375,1275595.5
DEU,1975,1344557.875,1273520.5
DEU,1976,1415425.25,1343426.875
DEU,1977,1468639.625,1393656
DEU,1978,1531239.25,1441748.25
DEU,1979,1593618.75,1509170.125
DEU,1980,1593238.625,1529460.625
DEU,1981,1536568,1495952.5
DEU,1982,1506600.5,1461757.125
DEU,1983,1514965.25,1462691.25
DEU,1984,1524548.125,1476618.5
DEU,1985,1534269.875,1478414.625
DEU,1986,1641669.5,1595991.625
DEU,1987,1703692.5,1666430.625
DEU,1988,1796284.875,1756300.375
DEU,1989,1888895.375,1832767.625
DEU,1990,2027508.625,1973293.375
DEU,1991,2154686.5,2083848.5
DEU,1992,2240258.25,2158892.5
DEU,1993,2254090.75,2183628.5
DEU,1994,2349149.5,2271853.25
DEU,1995,2434357.75,2360242.25
DEU,1996,2465036,2393501.25
DEU,1997,2564791.75,2473557.5
DEU,1998,2678623,2556202.5
DEU,1999,2786936.5,2662281.5
DEU,2000,2806109.75,2716027
DEU,2001,2836372.5,2752724.25
DEU,2002,2817100.75,2747834.5
DEU,2003,2823753.25,2807134.75
DEU,2004,2880381,2884758.25
DEU,2005,2910534.75,3033618
DEU,2006,3029237,3096097.75
DEU,2007,3183448,3275014.5
DEU,2008,3244136,3352882.5
DEU,2009,3111551.75,3131996
DEU,2010,3274667,3286531
DEU,2011,3443508,3471035.75
DEU,2012,3478699.75,3451835.75
DEU,2013,3527087.5,3519585.25
DEU,2014,3626642.75,3646319.75
DEU,2015,3758168.25,3634567
DEU,2016,3890638,3755996.75
DEU,2017,4035178.5,3905024
DJI,1950,,
DJI,1951,,
DJI,1952,,
DJI,1953,,
DJI,1954,,
DJI,1955,,
DJI,1956,,
DJI,1957,,
DJI,1958,,
DJI,1959,,
DJI,1960,,
DJI,1961,,
DJI,1962,,
DJI,1963,,
DJI,1964,,
DJI,1965,,
DJI,1966,,
DJI,1967,,
DJI,1968,,
DJI,1969,,
DJI,1970,1042.807983,1167.84314
DJI,1971,1107.805054,1238.536377
DJI,1972,1146.426025,1288.103394
DJI,1973,1201.483154,1342.720215
DJI,1974,1160.151855,1292.675781
DJI,1975,1296.398682,1465.41687
DJI,1976,1392.644531,1539.619019
DJI,1977,1240.727173,1369.283081
DJI,1978,1158.819458,1373.521484
DJI,1979,1234.006348,1403.992798
DJI,1980,1278.778076,1454.56543
DJI,1981,1309.717896,1486.040161
DJI,1982,1281.383423,1519.618042
DJI,1983,1279.326294,1515.982788
DJI,1984,1311.420532,1535.404907
DJI,1985,1350.702515,1440.394775
DJI,1986,1361.2052,1436.243164
DJI,1987,1340.083618,1453.052612
DJI,1988,1337.227905,1452.818726
DJI,1989,1319.723267,1400.367432
DJI,1990,1389.307495,1323.59082
DJI,1991,1344.881592,1254.15686
DJI,1992,1506.390991,1605.665161
DJI,1993,1944.621216,1967.662598
DJI,1994,1434.74353,1441.744995
DJI,1995,1687.992432,1716.58667
DJI,1996,1531.136719,1495.769409
DJI,1997,1668.91394,1600.806519
DJI,1998,1640.933716,1591.815063
DJI,1999,1752.09314,1685.010132
DJI,2000,1760.385864,1726.447754
DJI,2001,1805.670532,1693.320801
DJI,2002,1749.489502,1676.437378
DJI,2003,1836.309204,1818.651245
DJI,2004,1898.892822,1874.645264
DJI,2005,1993.637817,1973.574951
DJI,2006,2296.408691,2286.453857
DJI,2007,2290.41626,2395.887939
DJI,2008,2492.421875,2678.134766
DJI,2009,2107.217041,1992.581909
DJI,2010,1910.998169,1808.210327
DJI,2011,2081.503906,2022.119751
DJI,2012,2178.670654,2154.030518
DJI,2013,2393.512939,2357.796387
DJI,2014,2611.644043,2646.695313
DJI,2015,2698.680908,2594.439209
DJI,2016,3681.672363,3626.835693
DJI,2017,3392.648926,3873.897461
DMA,1950,,
DMA,1951,,
DMA,1952,,
DMA,1953,,
DMA,1954,,
DMA,1955,,
DMA,1956,,
DMA,1957,,
DMA,1958,,
DMA,1959,,
DMA,1960,,
DMA,1961,,
DMA,1962,,
DMA,1963,,
DMA,1964,,
DMA,1965,,
DMA,1966,,
DMA,1967,,
DMA,1968,,
DMA,1969,,
DMA,1970,241.649704,286.8282776
DMA,1971,252.5856018,308.2999573
DMA,1972,278.8046265,331.2428589
DMA,1973,311.7365417,358.5271912
DMA,1974,313.1853333,358.0367432
DMA,1975,323.1758728,370.7069397
DMA,1976,327.7775879,380.4914856
DMA,1977,322.0180664,379.3144226
DMA,1978,363.8500061,431.0758667
DMA,1979,312.600647,364.6097717
DMA,1980,326.2081604,405.1455688
DMA,1981,378.6262207,465.0701294
DMA,1982,401.8948975,483.9482727
DMA,1983,420.2644958,495.882019
DMA,1984,430.4194946,518.4556885
DMA,1985,436.5194397,483.7260437
DMA,1986,479.4451904,520.9423218
DMA,1987,497.2211914,553.4619751
DMA,1988,520.5289307,582.3217773
DMA,1989,507.8415527,578.4389648
DMA,1990,547.4356079,627.2036133
DMA,1991,513.982605,566.5299072
DMA,1992,575.4567261,620.1141357
DMA,1993,596.5999146,632.9224243
DMA,1994,585.3517456,609.3037109
DMA,1995,594.9136963,642.8456421
DMA,1996,588.0158081,655.6477661
DMA,1997,564.5957642,589.5823975
DMA,1998,620.0184937,599.6125488
DMA,1999,623.6843262,616.3302612
DMA,2000,601.6166382,630.5162964
DMA,2001,575.7380371,495.3036499
DMA,2002,579.9208374,507.4458618
DMA,2003,556.456543,464.504303
DMA,2004,576.1633301,463.3775635
DMA,2005,574.1308594,501.2723999
DMA,2006,618.9358521,535.3978882
DMA,2007,655.8416138,570.6697388
DMA,2008,704.2285156,647.6710205
DMA,2009,703.0557861,571.6506958
DMA,2010,714.7368164,650.2463989
DMA,2011,723.4556274,625.2080078
DMA,2012,714.9147339,668.454895
DMA,2013,711.8815308,638.8101807
DMA,2014,743.0423584,665.8870239
DMA,2015,728.7844238,579.2709351
DMA,2016,746.8569336,600.0189819
DMA,2017,673.8034668,527.2382813
DNK,1950,41077.34375,39763.73047
DNK,1951,39469.04297,39067.57813
DNK,1952,40953.54688,39881.11328
DNK,1953,43962.9375,42485.78516
DNK,1954,45589.56641,43889.89453
DNK,1955,45561.83984,43663.29297
DNK,1956,46665.38281,44626.72656
DNK,1957,48687.80469,46937.67578
DNK,1958,50036.87891,47770.45313
DNK,1959,55059.125,51852.39844
DNK,1960,58196.17188,55122.10938
DNK,1961,61777.64063,58610.51953
DNK,1962,65332.16016,61436.625
DNK,1963,66598.89063,62389.01172
DNK,1964,72593.71875,67568.69531
DNK,1965,76122.22656,70553.65625
DNK,1966,78544.25781,72377.28125
DNK,1967,83020.41406,76275.16406
DNK,1968,87673.10938,80642.95313
DNK,1969,94409.78125,85854.07031
DNK,1970,96180.04688,86917.21875
DNK,1971,98424.875,89302.8125
DNK,1972,102879.8438,93088.73438
DNK,1973,108320.2188,96662.35156
DNK,1974,103661.1719,95134.25
DNK,1975,102461.25,93457.1875
DNK,1976,109875.8203,98791.10938
DNK,1977,112415.0391,101248.7969
DNK,1978,116423.8438,103998.8984
DNK,1979,120036.9531,108135.9766
DNK,1980,117432.6016,108531.8984
DNK,1981,112277.1797,104552.4531
DNK,1982,113611.1016,106311.7266
DNK,1983,114613.0078,107305.6016
DNK,1984,117831.5078,109693.9063
DNK,1985,120854.3984,111434.4688
DNK,1986,128983.4531,119763.5391
DNK,1987,129297.8203,122657.0078
DNK,1988,128569.5469,122650.5313
DNK,1989,130035.9297,123439.1563
DNK,1990,132184.9375,126800.3438
DNK,1991,133124.3906,127248.2266
DNK,1992,136704.9063,132278.5
DNK,1993,135037.7344,131244.7188
DNK,1994,142524.6094,137186.9844
DNK,1995,147863.6406,141853.3906
DNK,1996,153334.1094,147124.7344
DNK,1997,165284.875,154915.4375
DNK,1998,173703.0938,159623.7188
DNK,1999,178414.9844,167350.1719
DNK,2000,186539.8594,177412.6875
DNK,2001,185751.6719,177287.3906
DNK,2002,186507.8906,176629.0625
DNK,2003,184100.7656,180107.5
DNK,2004,194163.625,189620
DNK,2005,200900.5313,207050.2188
DNK,2006,216092.9688,215385.0156
DNK,2007,225661.9219,221366.4688
DNK,2008,234917.5625,235366.1406
DNK,2009,227291.5469,225949.7969
DNK,2010,240010.0156,241170.3438
DNK,2011,244819.4844,248952.4219
DNK,2012,244887.5156,244905.9375
DNK,2013,247771.7813,243575.375
DNK,2014,249188.9844,243779.1719
DNK,2015,260346.6406,243726.25
DNK,2016,268510.9063,248846.4375
DNK,2017,284423.25,263028.5625
DOM,1950,,
DOM,1951,5440.397461,5449.351563
DOM,1952,5161.945313,5725.001465
DOM,1953,5025.129883,5754.690918
DOM,1954,5552.495605,6313.694824
DOM,1955,5526.673828,6373.340332
DOM,1956,6054.766602,6854.001953
DOM,1957,6924.076172,7337.856445
DOM,1958,6725.203125,7206.987793
DOM,1959,6804.634277,8071.477051
DOM,1960,7729.769531,9611.335938
DOM,1961,7555.78418,9424.039063
DOM,1962,9408.482422,10371.60547
DOM,1963,10089.90332,10046.54688
DOM,1964,10615.79199,10386.69043
DOM,1965,9298.612305,9702.464844
DOM,1966,10102.67188,10004.70508
DOM,1967,10333.87012,10341.33691
DOM,1968,10337.94043,10130.93066
DOM,1969,11439.05273,10973.04785
DOM,1970,13416.09961,12602.4668
DOM,1971,14666.52832,13636.2959
DOM,1972,16192.92969,16461.91797
DOM,1973,17966.75391,18103.90234
DOM,1974,19836.02539,17987.19727
DOM,1975,21899.46484,18840.74414
DOM,1976,21426.99414,21475.99805
DOM,1977,22483.25391,21262.13672
DOM,1978,22200.5918,21411.08594
DOM,1979,23220.64648,22218.82813
DOM,1980,26247.29297,21516.0625
DOM,1981,27963.41211,24454.54102
DOM,1982,28085.85352,24803.09961
DOM,1983,29599.52539,26079.26758
DOM,1984,28900.70703,29182
DOM,1985,28939.26367,29778.84961
DOM,1986,30574.28906,31618.18555
DOM,1987,32146.54688,35414.78516
DOM,1988,34694.58203,37644.55859
DOM,1989,34699.48828,35386.32422
DOM,1990,32279.19531,32766.87695
DOM,1991,33050.23828,33323.00781
DOM,1992,36916.1875,38888.15234
DOM,1993,40466.3125,42532.69141
DOM,1994,42719.17578,44715.53125
DOM,1995,44794.5625,45768.67578
DOM,1996,47940.8125,47619.0625
DOM,1997,53160.69531,52717.09766
DOM,1998,59501.53906,59262.94141
DOM,1999,62834.51563,63215.88672
DOM,2000,65815.83594,63948.88281
DOM,2001,68480.04688,70351.03125
DOM,2002,72210.01563,70780.60156
DOM,2003,68750.65625,65740.53125
DOM,2004,71336.14063,68469.89844
DOM,2005,77571.47656,76993.42969
DOM,2006,86946.42969,86799.25
DOM,2007,95206.22656,95536.6875
DOM,2008,96741.52344,98088.5
DOM,2009,102226.9922,104335.4922
DOM,2010,110333.6563,113828.1328
DOM,2011,112782.0781,116514.7734
DOM,2012,116444.4219,119257.3828
DOM,2013,122002.7188,123681.8203
DOM,2014,130810.8672,131899.3438
DOM,2015,142844.9375,143130.4688
DOM,2016,152401.0469,152357.3594
DOM,2017,158101.5469,159142.8125
DZA,1950,,
DZA,1951,,
DZA,1952,,
DZA,1953,,
DZA,1954,,
DZA,1955,,
DZA,1956,,
DZA,1957,,
DZA,1958,,
DZA,1959,,
DZA,1960,58710.4375,107496.1797
DZA,1961,53465.80469,94701.5625
DZA,1962,41621.25,52394.01563
DZA,1963,50254.28125,60029.85156
DZA,1964,53274.21094,62890.73828
DZA,1965,58014.90625,68471.82031
DZA,1966,50821.99219,60495.57813
DZA,1967,59054.31641,68757.61719
DZA,1968,63935.11328,77139.5625
DZA,1969,69699.36719,84878.15625
DZA,1970,79088.23438,97445.67969
DZA,1971,76897.04688,92715.6875
DZA,1972,87196.09375,105273.9766
DZA,1973,95360.16406,113714.8516
DZA,1974,135707.9531,140999.1563
DZA,1975,130086.5625,150908.6719
DZA,1976,140196.375,152384.7813
DZA,1977,154247.6719,172312.3125
DZA,1978,167977.2813,192600.125
DZA,1979,195374.5469,202379.3906
DZA,1980,214866.1875,203118.7188
DZA,1981,231521.6875,223875.125
DZA,1982,232866.2031,233444.9219
DZA,1983,245486.1875,246024.25
DZA,1984,256624.0469,256333.5938
DZA,1985,270456.5313,266810.625
DZA,1986,232101.3125,234516.8125
DZA,1987,216876.25,216718.4531
DZA,1988,198114.7969,196251.8594
DZA,1989,203963.5,203454.6563
DZA,1990,214609.2344,214507.6563
DZA,1991,220041.8594,209266.1094
DZA,1992,213696.6719,207308.9531
DZA,1993,199704.625,198018.3281
DZA,1994,196346.7813,199213.3125
DZA,1995,203358.2344,208607.1563
DZA,1996,225543.3438,219780.9375
DZA,1997,225855.2188,212841.75
DZA,1998,222238.75,221136.2969
DZA,1999,237962.2188,229456.9688
DZA,2000,295147.875,256069.4063
DZA,2001,284341.875,257527.7656
DZA,2002,289108,266011.625
DZA,2003,317463.0313,290877.375
DZA,2004,334299.3438,306407.3125
DZA,2005,387629.125,350176.5938
DZA,2006,427940.6875,386624.0313
DZA,2007,425328,400909.0313
DZA,2008,452834.25,429336.2813
DZA,2009,391601.9688,392376.9375
DZA,2010,449685.0625,454729.1563
DZA,2011,494219.4375,485333.1563
DZA,2012,508903.25,505730.875
DZA,2013,502129.9063,509635.1563
DZA,2014,498462.5313,506647.0625
DZA,2015,466393.2813,481546.1875
DZA,2016,475883.9063,495148.5938
DZA,2017,500626.0625,509187.2188
ECU,1950,10500.20801,10488.37891
ECU,1951,10858.99414,10852.50879
ECU,1952,11863.22852,11855.51855
ECU,1953,12613.48242,12612.66309
ECU,1954,14057.5127,14059.96973
ECU,1955,14649.21875,14669.39063
ECU,1956,15073.17578,15098.96582
ECU,1957,15601.72266,15587.72363
ECU,1958,15859.20313,15863.92676
ECU,1959,16755.25,16737.65039
ECU,1960,17885.23633,17892.05664
ECU,1961,18708.08398,18756.50586
ECU,1962,19503.54883,19503.0332
ECU,1963,19874.31836,19911.56836
ECU,1964,21378.56445,21504.08789
ECU,1965,22002.90625,22222.44141
ECU,1966,22746.62695,22912.67969
ECU,1967,24513.71094,24712.33594
ECU,1968,25758.16211,25926.89453
ECU,1969,26360.08789,26630.4082
ECU,1970,28503.95898,28647.66992
ECU,1971,30016.40039,30539.30859
ECU,1972,30303.26953,30866.50586
ECU,1973,32803.63281,34261.1875
ECU,1974,40499.6875,40812.4375
ECU,1975,43837.82031,44773.64453
ECU,1976,47623.92578,47992.33594
ECU,1977,50173.13281,49899.74219
ECU,1978,51882.83984,52686.89844
ECU,1979,55423.5625,54809.21094
ECU,1980,58184.16016,57156.46875
ECU,1981,59519.14844,58831.5625
ECU,1982,58372.82813,57963.60547
ECU,1983,56691.51563,56254.26953
ECU,1984,57480.57813,56701.28516
ECU,1985,60133.82422,57875.63672
ECU,1986,56966.21484,55749.36328
ECU,1987,55823.55078,55030.12109
ECU,1988,54353.03516,52791.99219
ECU,1989,55132.40234,53542.69141
ECU,1990,59005.26563,57094.45703
ECU,1991,60762.30469,59342.54297
ECU,1992,61955.56641,60959.41406
ECU,1993,57554.20703,56636.32031
ECU,1994,59076.32422,58064.89063
ECU,1995,59290.74219,58538.63672
ECU,1996,60031.80859,58859.02734
ECU,1997,62983.50391,61910.33984
ECU,1998,63622.15625,63068.39453
ECU,1999,61840.88281,59596.21875
ECU,2000,65731.91406,63110.73828
ECU,2001,67794,67567.72656
ECU,2002,74447.5,73904.38281
ECU,2003,79678.42188,78357.60938
ECU,2004,88185.39844,87163.39844
ECU,2005,98709.10938,99338.46875
ECU,2006,107450.7969,107626.2578
ECU,2007,114457.1719,114592.2891
ECU,2008,126965.1797,127908.3281
ECU,2009,125134.2734,124534.5469
ECU,2010,133771.6719,136340.8281
ECU,2011,149247.6719,151365.1094
ECU,2012,156793.3594,159372.25
ECU,2013,165010.3281,170336.6094
ECU,2014,171939.7031,172906.0625
ECU,2015,166583.7031,162896.4063
ECU,2016,163658.9063,159246.1406
ECU,2017,169473.5156,164249.7344
EGY,1950,14002.54688,13862.42871
